Actual,Predicted
1023.7769165039062,941.3115
1006.3045654296874,944.61566
1008.1473999023438,947.3547
1012.6974487304688,949.38776
1017.9756469726564,950.9191
1012.742919921875,952.27246
1003.4608154296874,953.34265
979.8683471679688,953.7748
957.5499877929688,952.7014
949.1550292968751,949.41986
949.9740600585938,944.074
960.3711547851562,937.48706
954.592529296875,930.93195
968.7433471679689,924.9057
978.3668212890625,920.27496
966.8095703125001,917.56525
960.09814453125,916.167
952.1581420898438,915.3742
942.4208984375001,914.5321
948.2905883789062,913.09705
955.3887939453125,911.31934
949.1550292968751,909.70935
947.4943237304686,908.22736
961.1674194335939,906.8385
955.0474853515625,906.09344
952.7041015625,905.8079
964.9439697265625,905.7375
958.118896484375,906.2175
944.9917602539062,906.931
935.0496826171875,907.1845
927.018798828125,906.46875
934.2534790039064,904.57166
926.0859985351561,902.0707
943.0124511718749,899.0985
949.9513549804686,896.60547
957.2315673828125,895.1635
971.1094360351562,895.0569
950.5429077148436,896.5928
945.1281738281251,898.60626
950.0877685546875,900.3046
963.3969116210938,901.60486
960.3028564453125,903.0177
976.2965087890625,904.4957
988.9685668945314,906.55963
984.7597045898436,909.6223
988.5819091796875,913.27313
977.4795532226562,917.21686
983.895263671875,920.67267
993.6097412109375,923.5931
1002.2094726562501,926.322
1014.881591796875,929.2207
1013.4937744140626,932.7189
1032.990966796875,936.5964
1027.4854736328125,941.25946
1031.5577392578125,946.21375
1043.9796142578125,951.1606
1086.796142578125,956.24445
1103.67724609375,962.86505
1110.638916015625,971.4149
1106.29345703125,981.4154
1103.67724609375,991.71985
1079.0838623046875,1001.30133
1077.6732177734375,1008.6289
1082.1551513671875,1013.3856
1104.860107421875,1016.04614
1087.7288818359375,1018.01526
1089.4581298828125,1019.18536
1094.1673583984375,1019.7623
1105.90673828125,1020.1131
1132.9344482421875,1020.84247
1129.6583251953125,1023.036
1148.655029296875,1026.4534
1159.3934326171875,1031.2832
1150.2021484375,1037.4
1146.2889404296875,1043.8109
1148.3138427734375,1049.685
1163.0789794921875,1054.6862
1187.2174072265625,1059.2349
1164.7625732421875,1064.2565
1170.472900390625,1068.8547
1215.450927734375,1072.8745
1206.987548828125,1077.8799
1213.881103515625,1083.5496
1226.234619140625,1089.6299
1228.71435546875,1096.1013
1231.9906005859375,1102.638
1243.024658203125,1108.9346
1228.71435546875,1115.0615
1193.26904296875,1120.2633
1195.4986572265625,1123.006
1183.8502197265625,1123.394
1210.8095703125,1121.5908
1195.4986572265625,1119.2831
1182.39404296875,1116.6725
1154.024169921875,1113.5754
1154.7294921875,1109.1718
1137.8941650390625,1103.7723
1130.06787109375,1097.3469
1137.0068359375,1090.1646
1138.41748046875,1083.0934
1147.4039306640625,1076.765
1160.235107421875,1071.8352
1162.35107421875,1068.8752
1179.8917236328125,1067.7947
1172.929931640625,1068.8007
1145.6748046875,1071.1185
1121.1497802734375,1073.0555
1125.3812255859375,1073.1685
1075.53466796875,1071.5918
1085.5904541015625,1066.991
1069.9154052734375,1060.2963
1134.3221435546875,1052.0247
1097.761962890625,1045.5271
1110.911865234375,1040.3591
1094.4857177734375,1036.8336
1122.5147705078125,1034.1769
1129.7266845703125,1033.1019
1095.78271484375,1033.7388
1075.0113525390625,1034.406
1083.7703857421875,1033.7606
