Actual,Predicted
181.7438507080078,159.19254
183.77914428710938,159.75218
182.70220947265625,160.37875
182.79115295410156,161.00287
181.75372314453125,161.57681
184.75726318359375,162.02983
184.44110107421875,162.45255
183.04803466796875,162.85057
185.8045654296875,163.16342
186.9803009033203,163.4752
187.31622314453125,163.84251
191.6436767578125,164.26935
190.1517791748047,164.88406
189.03533935546875,165.60704
189.5095977783203,166.31602
188.3931121826172,166.95612
186.3479766845703,167.45166
185.82432556152344,167.71016
187.4940643310547,167.71924
188.2548065185547,167.58723
188.4029998779297,167.41461
191.66343688964844,167.25851
191.4065704345703,167.26181
192.7601318359375,167.42908
190.81378173828125,167.77002
189.63804626464844,168.16307
190.4383087158203,168.49484
191.29786682128906,168.75237
192.16732788085938,168.96545
190.90267944335938,169.17624
193.48138427734375,169.34448
194.0939483642578,169.55312
193.26405334472656,169.83372
190.27035522460938,170.13971
188.8772735595703,170.32677
179.807373046875,170.31136
176.7050323486328,169.77551
177.6436309814453,168.63257
176.05291748046875,167.06271
175.8355712890625,165.2287
175.89492797851562,163.3182
177.54714965820312,161.49982
175.55856323242188,159.95425
174.68792724609375,158.68246
172.14535522460938,157.65263
172.630126953125,156.75418
173.96571350097656,155.97838
175.34092712402344,155.37872
179.189453125,155.01486
174.49998474121094,155.01707
176.70620727539062,155.18286
178.2693328857422,155.48442
182.15744018554688,155.9257
185.64984130859375,156.60303
185.8675079345703,157.59915
187.4405517578125,158.84074
187.67799377441406,160.25455
180.9603729248047,161.72346
175.66738891601562,162.88322
176.28076171875,163.42908
177.44821166992188,163.3821
174.42079162597656,162.91725
172.35308837890625,162.09428
173.86680603027344,160.97264
173.1445770263672,159.7406
176.07302856445312,158.51314
177.16127014160156,157.49135
173.61947631835938,156.78552
172.07608032226562,156.26918
172.92691040039062,155.82472
174.20318603515625,155.44456
170.12710571289062,155.17459
168.6134033203125,154.87036
168.87062072753906,154.44873
169.38507080078125,153.9326
171.89797973632812,153.39153
170.5623779296875,152.9724
171.80897521972656,152.67142
173.04562377929688,152.52373
175.59814453125,152.561
177.08216857910156,152.84795
176.48854064941406,153.39662
177.88352966308594,154.11078
178.78382873535156,154.94208
176.94366455078125,155.84442
176.8150177001953,156.67918
175.26174926757812,157.37148
173.96571350097656,157.83685
173.5897674560547,158.02617
171.0372772216797,157.95831
171.15599060058594,157.60329
171.59133911132812,157.03185
169.27626037597656,156.35448
165.11111450195312,155.57683
166.4269256591797,154.60408
168.47488403320312,153.5345
168.94976806640625,152.54237
172.1156768798828,151.7337
175.6772918701172,151.26003
174.76705932617188,151.25568
177.31956481933594,151.63612
179.8820037841797,152.36899
180.9405975341797,153.42882
180.4656982421875,154.7295
184.65611267089844,156.11542
183.0710906982422,157.6073
185.6864013671875,159.06387
186.25108337402344,160.47711
187.93516540527344,161.80994
187.91534423828125,163.06972
189.65887451171875,164.21715
188.85647583007812,165.27544
189.5201873779297,166.19348
188.19271850585938,166.9668
188.014404296875,167.53969
188.61868286132812,167.90294
187.5983428955078,168.10202
188.17291259765625,168.14003
189.4508514404297,168.07109
187.6577606201172,167.98499
191.61044311523438,167.85336
190.52073669433594,167.82698
192.45248413085938,167.89375
193.87904357910156,168.09872
191.3726806640625,168.46915
192.88841247558594,168.87039
196.10797119140625,169.28769
196.25656127929688,169.80927
195.72161865234375,170.4244
194.05734252929688,171.0637
195.09751892089844,171.60875
193.0072784423828,172.05217
192.85862731933594,172.31537
191.7887725830078,172.39343
191.243896484375,172.2807
191.3429718017578,172.00122
191.76895141601562,171.61467
190.72877502441406,171.1969
183.90322875976562,170.76122
182.52621459960938,170.08661
180.20816040039062,169.12862
179.4849395751953,167.8866
183.823974609375,166.44904
183.40789794921875,165.1102
184.4480743408203,163.99504
183.85369873046875,163.1904
184.1806182861328,162.67506
181.9120330810547,162.4159
180.9709014892578,162.27504
186.8652801513672,162.15218
189.76783752441406,162.22969
192.07603454589844,162.63034
193.35398864746094,163.39795
192.6803436279297,164.4842
192.3534393310547,165.73203
190.6197967529297,166.98529
189.93626403808594,168.06854
186.28074645996094,168.88412
182.6748504638672,169.28467
185.11181640625,169.15923
184.1112518310547,168.67589
185.92413330078125,167.95146
187.52899169921875,167.17809
187.63796997070312,166.52518
186.5581512451172,166.05908
187.32192993164062,165.74438
185.6356658935547,165.57793
183.54273986816406,165.4709
182.6599578857422,165.30798
182.372314453125,165.0354
180.83482360839844,164.65848
180.09091186523438,164.16182
180.8447723388672,163.56123
182.87815856933594,162.9388
181.0431671142578,162.42993
179.69415283203125,162.0136
181.1522674560547,161.6339
179.95204162597656,161.33372
179.28746032714844,161.07945
178.20628356933594,160.8378
173.6831817626953,160.56572
168.74346923828125,160.10133
167.75157165527344,159.26962
167.63253784179688,158.08708
169.34854125976562,156.67973
171.35220336914062,155.26439
171.82830810546875,154.05565
169.7453155517578,153.15756
171.6001739501953,152.5059
171.22325134277344,152.12384
172.31434631347656,151.96414
174.65525817871094,152.01134
177.2242889404297,152.30042
169.98333740234375,152.8749
170.885986328125,153.39934
169.46759033203125,153.78035
168.3367919921875,153.94354
171.90765380859375,153.86124
170.0924530029297,153.71107
168.65420532226562,153.50949
167.4738311767578,153.23195
168.2772979736328,152.85474
167.45399475097656,152.43613
168.20785522460938,151.99242
167.0869903564453,151.58235
168.29710388183594,151.19582
166.42239379882812,150.8862
173.6236572265625,150.60005
175.12144470214844,150.59166
171.2926788330078,150.94533
168.0094757080078,151.46066
166.64064025878906,151.89125
165.68836975097656,152.09769
163.66490173339844,152.03253
164.49807739257812,151.6648
165.54949951171875,151.09491
167.65237426757812,150.46431
168.51535034179688,149.94147
167.9301300048828,149.61832
172.0961151123047,149.47882
168.95176696777344,149.63806
167.9301300048828,149.9493
171.6299285888672,150.27931
181.89617919921875,150.69736
180.2397003173828,151.5669
180.92410278320312,152.82043
181.26138305664062,154.32762
183.07656860351562,155.93344
181.8151092529297,157.55693
185.02333068847656,159.04616
186.1655731201172,160.42897
188.44012451171875,161.71622
188.55931091308594,162.9589
188.58912658691406,164.13254
189.75120544433594,165.19226
191.05239868164062,166.14081
189.61216735839844,167.00626
185.61927795410156,167.72328
188.6983642578125,168.12225
188.70831298828125,168.30646
189.0062713623047,168.34508
189.99954223632812,168.30257
190.9530487060547,168.256
192.72103881835938,168.26877
193.03890991210938,168.41336
194.5486297607422,168.6907
193.16799926757812,169.11526
195.56175231933594,169.58966
191.81716918945312,170.13612
205.75253295898438,170.58319
211.6326141357422,171.38438
212.79470825195312,172.79231
211.0565185546875,174.74626
215.2083282470703,176.95773
212.8443603515625,179.32268
208.26547241210938,181.57306
206.0902557373047,183.37418
206.73585510253906,184.5481
207.6595916748047,185.13742
211.8114013671875,185.2874
212.65567016601562,185.28603
209.19912719726562,185.29326
215.28778076171875,185.23692
218.78402709960938,185.33052
220.0553741455078,185.73042
224.8130645751953,186.45085
226.28309631347656,187.5668
227.1372833251953,189.0166
231.4082794189453,190.67088
226.03477478027344,192.51857
228.9847412109375,194.23064
232.81869506835938,195.7574
233.2358856201172,197.18498
227.3359375,198.51132
222.66766357421875,199.48529
222.7967987060547,199.88953
222.4491729736328,199.7588
223.49205017089844,199.2096
217.06568908691406,198.43362
216.0227813720703,197.34705
216.4896240234375,196.00389
216.76771545410156,194.55153
217.32394409179688,193.13718
220.58181762695312,191.88649
216.8869171142578,190.98134
218.37680053710938,190.31525
207.85826110839844,189.8883
205.83200073242188,189.28513
208.40452575683594,188.36214
211.87098693847656,187.26982
214.78123474121094,186.26921
216.31259155273438,185.58273
220.0316925048828,185.30872
220.47915649414062,185.5423
223.4623565673828,186.2119
224.78494262695312,187.2787
224.6258087158203,188.64143
225.24234008789062,190.13412
225.1329803466797,191.62704
223.27342224121094,193.00354
225.5705108642578,194.11957
225.90858459472656,195.01619
226.75384521484375,195.72375
225.22247314453125,196.29285
228.50399780273438,196.68866
227.71841430664062,197.03825
221.52330017089844,197.3462
219.614013671875,197.38661
221.13548278808594,197.07242
219.58419799804688,196.51624
219.67369079589844,195.77423
218.87815856933594,194.94376
221.41390991210938,194.085
221.52330017089844,193.3553
221.25479125976562,192.81525
215.10939025878906,192.46036
215.5767364501953,192.04335
219.4549102783203,191.53217
227.58912658691406,191.096
226.9228973388672,191.08862
225.2025604248047,191.51273
226.09754943847656,192.2001
225.10313415527344,193.03888
226.2467041015625,193.8818
226.5151824951172,194.68141
231.69602966308594,195.40305
224.9440460205078,196.20667
225.51083374023438,196.8455
224.4070587158203,197.27043
225.53073120117188,197.44795
220.4493408203125,197.45291
224.50650024414062,197.16296
228.25540161132812,196.76364
227.75819396972656,196.48936
226.2765350341797,196.38644
230.0055389404297,196.3871
232.54127502441406,196.58047
230.48284912109375,197.03336
230.85079956054688,197.61635
233.68484497070312,198.24623
235.1565399169922,198.95596
234.5400390625,199.75731
229.4685821533203,200.57549
229.27963256835938,201.16273
230.11492919921875,201.45476
232.09378051757812,201.50735
232.36227416992188,201.45888
228.812255859375,201.38911
224.64572143554688,201.20615
221.6625213623047,200.7643
220.76751708984375,199.9832
222.19947814941406,198.91086
221.4735565185547,197.72505
226.2069091796875,196.53702
225.93814086914062,195.61162
223.22042846679688,195.01204
223.22042846679688,194.62158
224.10643005371094,194.37508
227.1924591064453,194.26073
223.9869384765625,194.36195
226.9933624267578,194.53935
227.252197265625,194.83415
227.9689483642578,195.22813
227.49110412597656,195.7035
228.8350372314453,196.19817
231.82151794433594,196.71394
234.0016632080078,197.33028
233.8722686767578,198.10153
236.26145935058594,198.97276
238.51126098632812,199.9508
241.5574951171875,201.04855
241.91587829589844,202.30214
241.94573974609375,203.64291
241.74664306640625,204.96834
245.6390380859375,206.17802
246.65443420410156,207.34598
245.3802032470703,208.48407
246.84359741210938,209.50465
247.01283264160156,210.40979
249.9097137451172,211.1862
252.33872985839844,211.92412
246.9331817626953,212.71086
248.6653594970703,213.33372
253.34419250488284,213.79474
254.1206817626953,214.26923
257.0374755859375,214.81334
257.853759765625,215.51
254.43922424316406,216.34683
251.0644989013672,217.12802
